"UMAP_1","UMAP_2","cells","Idents"
5.53071026568003,-5.38542816726922,"s1_bcEBII","Tumor"
3.93367295031138,3.45065953643562,"s1_bcEDQI","Tumor"
0.253032968087865,0.776204340770257,"s1_bcHTTA","Tumor"
2.89077477221079,1.84743132503272,"s1_bcDYGD","Tumor"
1.78960137133188,-2.81893131820916,"s1_bcGHQB","Tumor"
0.711431071801855,-0.262854076311576,"s1_bcHGYW","Tumor"
1.10150770906992,2.30055727870704,"s1_bcCRKX","Tumor"
0.781022594018652,0.942085944726479,"s1_bcEBOU","Tumor"
4.67354302172251,-5.36386702148675,"s1_bcEDSB","Tumor"
0.160165116830541,1.60564389140846,"s1_bcHHOX","Tumor"
2.64823369745798,-2.14092276184319,"s1_bcBCLL","Tumor"
3.40403799776621,-2.15760681717156,"s1_bcBJLT","Tumor"
0.272252724214269,-1.25378773300408,"s1_bcGCXW","Tumor"
1.57229738001414,-3.15413162796258,"s1_bcFUUZ","Tumor"
1.98314480547495,0.631776773049844,"s1_bcHHNI","Tumor"
4.04376654390879,0.643614374711526,"s1_bcHDEO","Tumor"
0.868204877420141,-4.02437183944939,"s1_bcEHKD","Tumor"
3.7953019595582,4.06215932281257,"s1_bcEBCS","Tumor"
1.30797199968882,17.9175398579383,"s1_bcHSZF","Fibroblast"
1.44385604624338,1.64034249694587,"s1_bcCXJJ","Tumor"
2.63891200785227,-2.375074125216,"s1_bcHXOM","Tumor"
1.95922808413096,0.060125910356057,"s1_bcGTMV","Tumor"
0.630307481332494,-0.285021580145347,"s1_bcFEZC","Tumor"
3.3062415576417,-3.38658163635491,"s1_bcAJPO","Tumor"
0.110593841119482,-2.76692245094537,"s1_bcCQYB","Tumor"
-15.6476892971557,-4.50654242126702,"s1_bcEFYG","Immune"
4.82561354403086,-2.47463247864007,"s1_bcHQSL","Tumor"
-18.2080950283568,0.0074053934359673,"s1_bcGBUF","Immune"
5.0174699283082,-5.92655441848992,"s1_bcDCPZ","Tumor"
0.473453328653051,1.18123295219184,"s1_bcHELN","Tumor"
1.5426335788209,0.745377235724938,"s1_bcFTZG","Tumor"
0.273245618386938,1.71338214786292,"s1_bcEMYI","Tumor"
4.63742356066294,0.00512253554106984,"s1_bcFDZI","Tumor"
2.74075131182261,-2.55554006187676,"s1_bcCDCO","Tumor"
2.31360320810862,-1.89686868278741,"s1_bcGBSE","Tumor"
-15.5091576122802,-2.21495006172417,"s1_bcHSZS","Immune"
-17.6244501614135,-0.901694513247001,"s1_bcGULA","Immune"
0.658639953180029,18.2605765095496,"s1_bcDWGD","Fibroblast"
2.98873333696909,-0.819373107836234,"s1_bcGFVV","Tumor"
0.984713122888281,-1.00856003849267,"s1_bcEDCW","Tumor"
6.74462990526743,1.38955643089057,"s1_bcHRYZ","Tumor"
2.64487437967844,-0.473516798899161,"s1_bcDDFO","Tumor"
-1.29086936946325,15.3708889714027,"s1_bcHSVT","Fibroblast"
5.30060057406016,-5.35131666748284,"s1_bcDAHS","Tumor"
2.51205043558664,-3.28703043548821,"s1_bcHTUW","Tumor"
-0.101416900114344,16.9088213673377,"s1_bcHQEO","Fibroblast"
2.93266896967478,-1.42065022079705,"s1_bcGTES","Tumor"
0.560863182588293,-2.78815744011162,"s1_bcFRBL","Tumor"
4.75153021578379,2.2471046677375,"s1_bcHGHX","Tumor"
1.65814618830271,-4.47381947128533,"s1_bcEWVH","Tumor"
4.71063332323618,2.05384399802924,"s1_bcBITA","Tumor"
-0.218249633268641,-4.88701365082024,"s1_bcGECS","Tumor"
-17.0589613461059,-0.276573813841331,"s1_bcFTCB","Immune"
4.53204254870005,3.66303803832771,"s1_bcGCZR","Tumor"
1.28190188173838,17.9058668843055,"s1_bcAIJT","Fibroblast"
3.08987049822397,-0.549617088720786,"s1_bcFDVU","Tumor"
-15.4097866558593,-1.39845631210564,"s1_bcEKZN","Immune"
-0.286849155382441,-3.38759181587456,"s1_bcAJLY","Tumor"
6.93335823778696,1.99438335807563,"s1_bcDILR","Tumor"
1.23449926142283,-3.07801148979424,"s1_bcHOER","Tumor"
2.47728876833506,-1.54980132667779,"s1_bcHNIK","Tumor"
5.08037190203257,0.386588370193842,"s1_bcDOKO","Tumor"
3.48209099535532,-4.00742409317254,"s1_bcBIFN","Tumor"
5.29918341402598,2.4698236218238,"s1_bcBLUI","Tumor"
4.85497288469858,-5.69633028595208,"s1_bcFZPQ","Tumor"
0.287149713082983,10.4534151783729,"s1_bcGHOT","Fibroblast"
-15.6740955853026,-4.56933853714226,"s1_bcGTFZ","Immune"
2.46301417116709,-3.75062630264519,"s1_bcBHHP","Tumor"
2.38663081888743,-2.85260961143731,"s1_bcHJWE","Tumor"
6.87188677553721,1.68579533012153,"s1_bcGNCQ","Tumor"
1.11617402796335,-1.96236131279229,"s1_bcCSVI","Tumor"
-1.06579494412355,14.9665806523109,"s1_bcDUGG","Fibroblast"
1.06255285505839,-0.734667635843742,"s1_bcDVUB","Tumor"
-11.0401224636596,6.03781344802619,"s1_bcCQKX","Endothelial"
0.264890596910192,1.69570948989631,"s1_bcAJGR","Tumor"
3.67757467989512,-0.168562687323081,"s1_bcDFFU","Tumor"
3.85679583315439,-3.80354950515984,"s1_bcEOXF","Tumor"
-10.9806894802611,6.08654572875739,"s1_bcCYXA","Endothelial"
3.10577301745005,0.0320308736109856,"s1_bcHCEQ","Tumor"
6.85120014910288,1.82242717654945,"s1_bcACVR","Tumor"
0.142476127191259,-4.92091629593133,"s1_bcDGEJ","Tumor"
1.13678149942942,-1.3291665086007,"s1_bcDGKF","Tumor"
5.93790392641611,-2.30155799476861,"s1_bcDZGW","Tumor"
0.364636466546728,18.1695425740028,"s1_bcDGKZ","Fibroblast"
1.77049498323984,-2.1251356372094,"s1_bcDPDD","Tumor"
2.90228729013987,-0.43027380792855,"s1_bcGZUC","Tumor"
1.74019555811472,-1.8709966906762,"s1_bcDLHA","Tumor"
7.1231828189332,4.48629357726814,"s1_bcCGIE","Tumor"
-15.8524813198607,-3.01194498626946,"s1_bcEMIZ","Immune"
0.538599536462499,-0.712473488733756,"s1_bcHEDN","Tumor"
4.38474278215952,3.07566382797004,"s1_bcAOOE","Tumor"
0.453885362191869,17.8715346089149,"s1_bcBEVM","Fibroblast"
0.212828800721838,10.366830133512,"s1_bcHAZZ","Fibroblast"
-0.30091805692129,-1.89423534958123,"s1_bcGRRB","Tumor"
1.02852754358835,-0.503222382948386,"s1_bcAPVN","Tumor"
3.12638954882212,4.22828628928901,"s1_bcGXWN","Tumor"
-0.239621832327174,-3.26947996704339,"s1_bcHRUY","Tumor"
-15.4163937115233,-2.6296522387719,"s1_bcEHCI","Immune"
0.508720562501623,2.17948486716987,"s1_bcHWLE","Tumor"
2.59438805346079,-0.2888673314309,"s1_bcAUZI","Tumor"
3.21266464953013,4.03685691268684,"s1_bcHVOB","Tumor"
-0.231328799680994,-5.39781496612786,"s1_bcBPSH","Tumor"
0.456488893075658,2.61451580436469,"s1_bcAPCU","Tumor"
5.14051012758799,-5.26455376236199,"s1_bcFUPE","Tumor"
2.39244680170603,-1.25035533993005,"s1_bcGQDW","Tumor"
3.11322169069834,-0.473049498484122,"s1_bcDIAN","Tumor"
4.71149019960947,-5.39414045898675,"s1_bcGEMM","Tumor"
2.71164564852305,-3.16887328712701,"s1_bcEROT","Tumor"
3.64409880404062,-4.32176277725457,"s1_bcCTDT","Tumor"
1.4080732322175,-3.39496371834038,"s1_bcHPGP","Tumor"
-15.7857136272948,-3.4337944754815,"s1_bcHEPG","Immune"
1.47500567202158,-5.15995142547845,"s1_bcGPCA","Tumor"
2.31563739542551,-0.0233735212540504,"s1_bcBFJV","Tumor"
2.61076669458933,-0.0478092202401039,"s1_bcGRLB","Tumor"
4.7108087993104,4.23063805015327,"s1_bcHFGV","Tumor"
5.18463473085947,2.01167931468726,"s1_bcHOIN","Tumor"
3.30437378649302,4.00968410880805,"s1_bcDIDH","Tumor"
5.61693005327768,-2.70039532272576,"s1_bcGHZK","Tumor"
1.77839593653269,1.24420466335059,"s1_bcAUBE","Tumor"
4.96277003054209,-4.9254662760949,"s1_bcCYIS","Tumor"
0.496315763040258,-4.31299707977532,"s1_bcGZOD","Tumor"
4.70133785967417,-0.769135332987296,"s1_bcGKYN","Tumor"
1.22476320032664,-3.24216697304009,"s1_bcCBYS","Tumor"
2.86577062372751,-2.26338765709161,"s1_bcHBSH","Tumor"
2.59169749979563,-3.93748972503899,"s1_bcDSOP","Tumor"
3.55796246294565,0.447697386755956,"s1_bcDKUS","Tumor"
3.18252854113169,-3.14590404121636,"s1_bcIGAY","Tumor"
2.52992348436899,-3.81295082657098,"s1_bcGUBH","Tumor"
2.93866948847361,-0.102142877266395,"s1_bcBMBL","Tumor"
2.23231963877268,-3.98065254776238,"s1_bcABEC","Tumor"
3.19422344927378,-2.82174155800103,"s1_bcBQOQ","Tumor"
2.38678602938242,1.2213831177497,"s1_bcCYDE","Tumor"
4.69200472597666,3.28020884902717,"s1_bcGEBC","Tumor"
2.30029587511606,-2.45516274063348,"s1_bcABKV","Tumor"
-15.4371132397216,-2.16745827286004,"s1_bcHFKZ","Immune"
0.512022659822179,17.8808768025184,"s1_bcAYHL","Fibroblast"
3.35446552996226,3.84945728690864,"s1_bcGXUW","Tumor"
3.38928751711435,0.946207129075539,"s1_bcBPZO","Tumor"
5.27266316179819,0.176324166967881,"s1_bcBUXD","Tumor"
4.3725667453248,2.0423516264701,"s1_bcBDWB","Tumor"
0.36952142481394,17.8005316487098,"s1_bcDIMM","Fibroblast"
3.14488224749155,-2.09887859909295,"s1_bcBIKF","Tumor"
5.17955355410166,-5.46375486938714,"s1_bcAXHJ","Tumor"
4.65921120409556,-0.259382403776633,"s1_bcELJI","Tumor"
0.179020211740209,-1.59278354732751,"s1_bcCZXO","Tumor"
1.5565586543519,-5.43456528274773,"s1_bcCMDQ","Tumor"
1.92593722109385,-0.030174679443824,"s1_bcFFSO","Tumor"
1.21511225466318,-1.93120548813103,"s1_bcALSG","Tumor"
0.921925709291174,-0.4490315684533,"s1_bcHEUL","Tumor"
-0.0298195623915657,-1.78740666000603,"s1_bcACHU","Tumor"
0.0719638324219719,10.6022351017738,"s1_bcASKW","Fibroblast"
-14.4347548031371,-2.08262274353265,"s1_bcIDXM","Immune"
2.45344762568064,-3.44259235946892,"s1_bcGQJO","Tumor"
1.72242407564707,1.70810427577735,"s1_bcGFHJ","Tumor"
6.63959364656992,0.7256330779338,"s1_bcECNH","Tumor"
2.20361189608164,-3.83211872665642,"s1_bcCEPC","Tumor"
2.56095461611338,-3.27896211235284,"s1_bcGGOJ","Tumor"
2.78649716143198,-0.153822339460838,"s1_bcDJYC","Tumor"
-1.85925324197225,-0.138811803743827,"s1_bcHHZO","Tumor"
1.78094653849192,-2.14244124977349,"s1_bcGDPU","Tumor"
2.80327706102915,-3.72519037811516,"s1_bcFDRJ","Tumor"
2.0760648704011,-0.536710418150413,"s1_bcBIQT","Tumor"
-15.5527843975585,-4.27692005722283,"s1_bcIBSI","Immune"
2.21856145624705,-0.259850955889213,"s1_bcBRWT","Tumor"
2.63012103800364,-2.51392123787163,"s1_bcFSVG","Tumor"
0.335242674394323,2.53090121658088,"s1_bcGNKC","Tumor"
0.831203863664343,-2.88301513283013,"s1_bcBZPA","Tumor"
1.20751337771006,1.78983046920539,"s1_bcEMGU","Tumor"
2.2083571410615,1.25963290841819,"s1_bcDUYK","Tumor"
-1.14692425663881,14.9059412709022,"s1_bcAPCR","Fibroblast"
-1.77075125213079,-0.670539832994926,"s1_bcDMVF","Tumor"
1.90515284304209,-4.4549638995385,"s1_bcEGCF","Tumor"
0.640743658586218,0.770719998195184,"s1_bcDHJB","Tumor"
3.35316614870615,-1.17064640609978,"s1_bcAGTP","Tumor"
1.96550850634165,1.42921271236182,"s1_bcCFUR","Tumor"
2.69310502771921,1.78455259711982,"s1_bcHENQ","Tumor"
4.40986113314219,0.381616232130093,"s1_bcCJIP","Tumor"
4.72931151156016,-0.195448077604758,"s1_bcHGCS","Tumor"
2.40053133730478,-3.35342238037347,"s1_bcBRLV","Tumor"
5.08810572390146,-5.26166889755486,"s1_bcDISA","Tumor"
-0.0902029418509468,-5.2411720523095,"s1_bcGUXN","Tumor"
6.99730353121348,1.69626679332496,"s1_bcCBUZ","Tumor"
0.900727555795385,0.543743096902383,"s1_bcAZAR","Tumor"
-1.29197342629843,15.3402693501258,"s1_bcHMGK","Fibroblast"
1.82427720789499,0.324541077628148,"s1_bcHEYN","Tumor"
0.501088426156713,-1.85580155937432,"s1_bcEAEY","Tumor"
3.93231444124766,-3.75143120376824,"s1_bcFIFF","Tumor"
-0.901591596485303,0.854695760324014,"s1_bcIEZC","Tumor"
0.977119729562475,-3.38352868644952,"s1_bcEKRI","Tumor"
-0.236974492029475,-3.93474171249627,"s1_bcFOGU","Tumor"
-11.1687073254149,5.88752725036384,"s1_bcAZWA","Endothelial"
7.10507349733896,4.47810819061042,"s1_bcFFRV","Tumor"
-1.70765240426473,15.0704329243446,"s1_bcAEJY","Fibroblast"
0.714361712976171,-0.24431953518151,"s1_bcDBQA","Tumor"
5.19849829439707,-5.70028755752801,"s1_bcCSXZ","Tumor"
2.99536304239817,-2.27317712394952,"s1_bcGLAE","Tumor"
1.16313318972178,-5.51397583572625,"s1_bcEAKF","Tumor"
2.06541352037974,-1.22134468643426,"s1_bcDQDB","Tumor"
-1.26470260258131,15.1697457066321,"s1_bcCEFO","Fibroblast"
1.91559986834116,-2.2609519728875,"s1_bcBCBM","Tumor"
6.59913162951059,1.5443538656974,"s1_bcFCVW","Tumor"
6.57975630526133,1.84259238155128,"s1_bcICJK","Tumor"
1.75106625322886,2.52129652412177,"s1_bcDVBF","Tumor"
0.885443971200658,-0.0622474917626258,"s1_bcHIAG","Tumor"
-15.9335169338744,-3.13065359680413,"s1_bcGYQI","Immune"
3.9848361468751,-2.94089005081414,"s1_bcDJTP","Tumor"
1.48486475710459,0.757357173278344,"s1_bcEMVP","Tumor"
-10.9301275753539,6.14713885696174,"s1_bcDCMJ","Endothelial"
0.326864764733984,1.3122114172721,"s1_bcEAAH","Tumor"
3.9834557033021,-3.77039644806145,"s1_bcCMCX","Tumor"
3.48684983019419,3.89731123359443,"s1_bcIDXX","Tumor"
1.85345368151255,-0.741107440874564,"s1_bcIIJH","Tumor"
1.16139893297739,-2.64020154564141,"s1_bcHIQY","Tumor"
-15.7215065502685,-3.66083309738396,"s1_bcHQPL","Immune"
0.862643644853307,17.8180678120399,"s1_bcBXKW","Fibroblast"
4.70397000078745,-5.40299103348015,"s1_bcEMRX","Tumor"
4.74510864977427,2.0782140723014,"s1_bcEQIW","Tumor"
0.323870704217626,-4.34379408447503,"s1_bcIEGB","Tumor"
-18.0650610470336,-0.181302882120597,"s1_bcAIXF","Immune"
2.96541218523569,1.8719060650611,"s1_bcBAJE","Tumor"
3.78425841097422,-0.863053418085563,"s1_bcEXAB","Tumor"
5.62057976488657,-5.36890480606316,"s1_bcCZSR","Tumor"
-0.663452728943156,1.30263074548484,"s1_bcABUY","Tumor"
4.68844036821909,2.0541377297187,"s1_bcALEX","Tumor"
1.64852981333323,2.00329615981818,"s1_bcHUBA","Tumor"
-0.228094234422968,-3.11840102760552,"s1_bcDGXV","Tumor"
4.60191159014292,-5.20718309967278,"s1_bcGPMU","Tumor"
-15.7990526699584,-2.9442708262658,"s1_bcDVLR","Immune"
5.00018791918345,-5.54184362976311,"s1_bcBCUY","Tumor"
0.0102425075013176,-2.70402906028985,"s1_bcFOPG","Tumor"
-14.8800262951415,-2.73327300636529,"s1_bcAGCS","Immune"
1.23724727396555,2.31756892116309,"s1_bcGRGJ","Tumor"
2.60880307917185,-2.30141303627251,"s1_bcEUFU","Tumor"
2.99784545664377,-3.46814463226556,"s1_bcCRJL","Tumor"
1.96069388155527,2.21932938010932,"s1_bcGBPG","Tumor"
0.0648466206032768,-3.27083609192132,"s1_bcBYOA","Tumor"
-1.48410214419775,15.1279967060828,"s1_bcGWVU","Fibroblast"
2.72822932962961,0.213169597699654,"s1_bcIFXJ","Tumor"
1.1570134616334,2.45478298576118,"s1_bcIEEZ","Tumor"
4.27525763277598,3.0877263775611,"s1_bcADYN","Tumor"
3.71611695055552,-1.33186397640465,"s1_bcEZLQ","Tumor"
0.732538626237585,-3.17159221260308,"s1_bcGRTU","Tumor"
2.01007013086863,-2.63851473419427,"s1_bcHYSF","Tumor"
-1.27447785373144,15.1337588063026,"s1_bcFTQT","Fibroblast"
0.0838990068871514,-5.30834219543694,"s1_bcCPCA","Tumor"
1.27470760111399,-3.37141106216668,"s1_bcDFGZ","Tumor"
5.80955033068247,-2.71462199775933,"s1_bcCACA","Tumor"
4.64947371248789,2.29412975223304,"s1_bcCWGZ","Tumor"
1.73019795183726,-0.652224875376212,"s1_bcCEIH","Tumor"
1.04500214819498,-3.26725766746758,"s1_bcEMSK","Tumor"
1.2270966029603,-2.35450813858269,"s1_bcDLBQ","Tumor"
3.39394335512705,-3.6467592486596,"s1_bcCIML","Tumor"
3.8124614215333,-2.08920691101311,"s1_bcGDSI","Tumor"
0.506518290086462,1.9043300381446,"s1_bcDKLP","Tumor"
-15.8063778423827,-4.41081450073479,"s1_bcBIQB","Immune"
5.5715322947938,1.67566754729987,"s1_bcGTLP","Tumor"
3.04955057863779,-0.892232275888908,"s1_bcGXFL","Tumor"
-10.8753704571288,6.05306842239143,"s1_bcHMPU","Endothelial"
-15.2322401546996,-1.72291896431206,"s1_bcGIPF","Immune"
1.0574737048585,-0.841726756975639,"s1_bcHWMI","Tumor"
-0.315929903940485,-3.34112284271477,"s1_bcGSEP","Tumor"
5.40095906023569,-5.33663818924187,"s1_bcBVMR","Tumor"
-1.83166404004507,-0.386849082396018,"s1_bcCRKV","Tumor"
-1.64682103629522,15.1276753178382,"s1_bcAOLD","Fibroblast"
4.6668577647645,2.28167703063728,"s1_bcGLUR","Tumor"
2.26757578615732,-0.774578905985343,"s1_bcGAJG","Tumor"
5.5594940638978,-5.24394438354729,"s1_bcAWXC","Tumor"
-14.9813656353515,-0.239305234835136,"s1_bcAUUT","Immune"
1.04227630858011,-3.35560748665093,"s1_bcGBFA","Tumor"
1.16786150698252,0.778033845736993,"s1_bcIJXD","Tumor"
2.67335419420786,-2.30678532211541,"s1_bcFPSA","Tumor"
-15.6534828686278,-2.4152455100274,"s1_bcHRWP","Immune"
3.49901156191416,1.85932841212989,"s1_bcAAIY","Tumor"
0.267279312654211,0.088570677354348,"s1_bcBYTA","Tumor"
1.19385533098765,0.245750152184975,"s1_bcEQLC","Tumor"
3.94495205645151,0.448675618186009,"s1_bcAFCQ","Tumor"
0.383629128976537,-4.36044428436516,"s1_bcGTVT","Tumor"
3.94816641573496,3.00973226936103,"s1_bcAOPL","Tumor"
3.51805357698984,-2.26130864708184,"s1_bcAHBL","Tumor"
2.31945996050425,-0.911239362642753,"s1_bcHVQB","Tumor"
2.59189347986765,-2.59144566147088,"s1_bcERUX","Tumor"
-15.494650318579,-4.57189724533318,"s1_bcBEQG","Immune"
0.378214166207983,-4.6080949076867,"s1_bcFSES","Tumor"
2.07711510424204,-3.62573263733147,"s1_bcDXDW","Tumor"
3.32028441195078,-1.11854574768304,"s1_bcEXNI","Tumor"
1.17591552500315,0.966050170972359,"s1_bcCNQA","Tumor"
3.65640644793101,2.04601075561286,"s1_bcEJCZ","Tumor"
3.36297421221323,0.803686313941491,"s1_bcCPDM","Tumor"
4.18388705019541,1.80271067531348,"s1_bcGNQH","Tumor"
3.43787245516367,0.878490411355508,"s1_bcEQXH","Tumor"
4.75164274935312,2.58578374297859,"s1_bcGNDE","Tumor"
4.82770113710947,4.1342842808509,"s1_bcDXSS","Tumor"
0.228939459367468,10.5453207722449,"s1_bcDURW","Fibroblast"
1.40267209772654,17.6537230244422,"s1_bcELHC","Fibroblast"
4.869860694452,-0.0708259114479896,"s1_bcHTPF","Tumor"
0.749326393647863,-1.69105455963372,"s1_bcGRTX","Tumor"
3.13094715838022,-2.12658188431023,"s1_bcFFCE","Tumor"
3.99211745028086,-2.87213966934441,"s1_bcENPK","Tumor"
-0.943787017197536,15.3538830509925,"s1_bcHSXK","Fibroblast"
1.88757161860056,-2.37957689850091,"s1_bcCNVH","Tumor"
1.46814207796641,-0.118296898291099,"s1_bcHDAL","Tumor"
-0.254014148668574,-4.19933245270013,"s1_bcGDAE","Tumor"
1.38152079348154,-0.096054292604911,"s1_bcENIN","Tumor"
2.29512123827524,-1.90341684906243,"s1_bcIHPE","Tumor"
3.47599367861338,4.1153211823249,"s1_bcHSJF","Tumor"
4.9339271045167,2.75856044204475,"s1_bcGHLR","Tumor"
4.45998911623545,-0.409903980181205,"s1_bcGHJJ","Tumor"
4.12639527086802,-0.185231364653098,"s1_bcDMJA","Tumor"
2.73311095003672,-1.58182916729211,"s1_bcEYXN","Tumor"
0.458544657273962,1.55199303539039,"s1_bcFEOC","Tumor"
0.655814454599096,2.53108956725837,"s1_bcHMAO","Tumor"
3.28472189669199,1.81864347369911,"s1_bcGTUY","Tumor"
1.03210191492624,1.87010004432441,"s1_bcETHC","Tumor"
0.30335919622965,-1.36761448471307,"s1_bcGNAO","Tumor"
3.42313294176645,2.00131382854224,"s1_bcIDXC","Tumor"
0.638387367768957,-2.75434110252618,"s1_bcDZRG","Tumor"
2.54015760187693,-1.66302297203301,"s1_bcGECX","Tumor"
2.8109691596467,-2.37300942032098,"s1_bcGZSW","Tumor"
0.555008814378454,2.76136829765083,"s1_bcGFCN","Tumor"
2.75094465975351,-0.225846744463432,"s1_bcHOYB","Tumor"
5.39724640612192,0.492964119329465,"s1_bcERSV","Tumor"
5.93333630327768,-2.66579697220086,"s1_bcDZGA","Tumor"
2.8236484981019,-1.29264292804955,"s1_bcGQJG","Tumor"
0.00457297329492723,-1.6280665168023,"s1_bcCTNE","Tumor"
3.04965452913828,-1.97537062256097,"s1_bcFOTD","Tumor"
0.961454198404028,1.59038581760169,"s1_bcGGAY","Tumor"
1.08558420900889,-0.277737832949149,"s1_bcBSMK","Tumor"
1.67603783373423,-3.27715346901177,"s1_bcDSSP","Tumor"
2.09455756907053,1.66048874767066,"s1_bcCRZO","Tumor"
-11.0939421200316,5.94226481826545,"s1_bcGDJW","Endothelial"
1.59266214136667,2.03915693671943,"s1_bcHDBZ","Tumor"
5.42108874086924,-5.25320551483391,"s1_bcDTJE","Tumor"
0.529237673326208,1.82346429736854,"s1_bcHUPJ","Tumor"
1.0583612180192,1.5057270756507,"s1_bcABGO","Tumor"
3.91164450411387,-3.75914023010491,"s1_bcAIVU","Tumor"
1.72568468813486,-1.06605336754082,"s1_bcGTSF","Tumor"
-18.2382120632689,0.373506659320903,"s1_bcDVWH","Immune"
3.11535267595835,-0.452675259993064,"s1_bcFIVZ","Tumor"
2.95450930361338,1.98908069045783,"s1_bcDFWN","Tumor"
2.1102273917634,-2.04378578750848,"s1_bcCIOK","Tumor"
0.90097563032694,0.403604519232524,"s1_bcAOQP","Tumor"
4.39579396013804,0.247998320176614,"s1_bcIIBZ","Tumor"
3.33903603319712,-2.6909909018731,"s1_bcGCIN","Tumor"
2.50559000734873,-1.985110736773,"s1_bcFHBY","Tumor"
2.49109892611094,0.14383459897281,"s1_bcHQBA","Tumor"
3.05272059206553,-0.715749121592033,"s1_bcGZQB","Tumor"
5.64300970797129,-2.83659122078179,"s1_bcGCCP","Tumor"
