"UMAP_1","UMAP_2","cells","Idents"
0.341043439156546,5.64669199211107,"s2_bcCPQR","Tumor"
3.06065222287847,3.85804052574145,"s2_bcBYRM","Tumor"
1.28631591463758,1.83199638051497,"s2_bcGGSN","Tumor"
0.845196273571981,0.987143232650625,"s2_bcHYNB","Tumor"
-2.45422676538752,4.46826858741747,"s2_bcFYHM","Tumor"
0.868590902931227,3.6712494633864,"s2_bcGUOE","Tumor"
-0.81204441522883,-2.61640124099745,"s2_bcEOQQ","Tumor"
-0.113977226965891,4.89156265480028,"s2_bcHDWQ","Tumor"
-2.56684783434199,1.792445047922,"s2_bcBETO","Tumor"
-1.07604053949641,-1.81173352973951,"s2_bcDWFJ","Tumor"
4.46794482732488,-0.948429629974497,"s2_bcDYPW","Tumor"
2.40990706945135,-0.0810246922303564,"s2_bcHQHQ","Tumor"
3.49871799016668,-0.0925097920228368,"s2_bcDFRH","Tumor"
-0.181464824431406,-3.39477209823622,"s2_bcGKIF","Tumor"
-0.0791725251607762,-1.81342844741834,"s2_bcIHVY","Tumor"
1.29551854396535,6.99880309326159,"s2_bcHVZY","Tumor"
0.044256415612234,-2.08719973342909,"s2_bcCRCV","Tumor"
3.5890338089533,0.344440533943045,"s2_bcFPZJ","Tumor"
1.01294818187429,5.36883611900316,"s2_bcIFJG","Tumor"
-0.913398298972117,5.93357653839098,"s2_bcCRTB","Tumor"
0.0802286531992091,2.10464513970123,"s2_bcHQUH","Tumor"
0.753329124695791,-10.9184895016481,"s2_bcCOIS","Immune"
2.26208361650182,0.0423490546415919,"s2_bcDHVI","Tumor"
-0.668615851157175,5.69661231262194,"s2_bcAPKI","Tumor"
1.66587105060293,-0.142388150863779,"s2_bcBFXG","Tumor"
4.59745236898137,-0.856439874344004,"s2_bcDWMZ","Tumor"
0.205887701756491,3.68609888774859,"s2_bcFXRW","Tumor"
-0.484838280432688,-2.77950958984388,"s2_bcIJOX","Tumor"
-0.162134442084299,-0.555486247711313,"s2_bcFWBH","Tumor"
-1.08142283891963,-2.7862391926576,"s2_bcIBKQ","Tumor"
-4.43955090975092,2.17567945940005,"s2_bcDXPT","Tumor"
0.994820742330684,-0.34393386619581,"s2_bcFLHC","Tumor"
-3.43861154054926,4.21391387207018,"s2_bcETSL","Tumor"
-0.0261013839177953,2.69872648937212,"s2_bcHHAG","Tumor"
0.336171474701895,1.63747732264506,"s2_bcHEMT","Tumor"
4.84991261029912,-0.624999091797007,"s2_bcDQWK","Tumor"
-12.2275095317297,6.40017504913317,"s2_bcGWOV","Fibroblast"
0.681767728573812,3.66730780822741,"s2_bcASGF","Tumor"
-0.120635900252329,-3.28978113906874,"s2_bcCOKV","Tumor"
-1.60114220117854,4.19688840133654,"s2_bcIEHP","Tumor"
1.64706310296728,-0.0250955082703954,"s2_bcFNWI","Tumor"
0.265435841328634,2.37781499249445,"s2_bcADFY","Tumor"
-0.61390307878779,-1.53178434150709,"s2_bcFLXK","Tumor"
2.63372215295507,0.164154960937368,"s2_bcACDH","Tumor"
0.801578950531019,0.186705305404531,"s2_bcGFHK","Tumor"
-1.26468089556025,3.75904913169848,"s2_bcFFRE","Tumor"
1.68846562171651,4.87048025352465,"s2_bcDXRI","Tumor"
0.75924789572431,1.65762175542818,"s2_bcIIAF","Tumor"
1.88666554952337,1.44129039270388,"s2_bcAQJD","Tumor"
0.632059183365835,3.88864166957842,"s2_bcIESG","Tumor"
0.825086664802565,4.87694902641283,"s2_bcDKMY","Tumor"
0.815446775800718,5.75512714607226,"s2_bcBYRC","Tumor"
-0.235237869971262,1.71626697403895,"s2_bcHEUU","Tumor"
1.32948845291807,-0.366109416656626,"s2_bcEGCD","Tumor"
-1.14861515497492,4.10437531692492,"s2_bcBNFJ","Tumor"
0.277140763051046,1.00136448366152,"s2_bcDVDP","Tumor"
3.0743374493189,4.49308581573473,"s2_bcDSLW","Tumor"
1.29795431757642,0.909827067680227,"s2_bcDQBS","Tumor"
0.732528087145819,2.28438116533266,"s2_bcAYWF","Tumor"
0.872001212484373,-0.572036073379648,"s2_bcHAEV","Tumor"
-4.27223971819209,2.94105704051958,"s2_bcGCEL","Tumor"
0.0771401193208827,3.51652176601397,"s2_bcAILX","Tumor"
3.74510666394903,-0.721440360717905,"s2_bcEMVG","Tumor"
0.951206047482027,0.872165872878897,"s2_bcENXL","Tumor"
1.578208949811,1.2741564653586,"s2_bcDULK","Tumor"
4.59776684308721,-0.608846709900034,"s2_bcHLNG","Tumor"
-0.938924703352915,0.79023452026354,"s2_bcENIR","Tumor"
2.73064073587133,1.95492358428942,"s2_bcEXHK","Tumor"
1.33323308492376,-0.559316203766001,"s2_bcBIBS","Tumor"
-0.210607084982859,-0.308947131805552,"s2_bcEUPW","Tumor"
-0.682420406096445,4.81752128822314,"s2_bcIDZN","Tumor"
-0.937285456412302,-3.31663422363294,"s2_bcFHYU","Tumor"
-0.304261955969797,1.59654872042643,"s2_bcGMMV","Tumor"
0.372312989480032,4.99224372131335,"s2_bcGPVJ","Tumor"
-0.867105278723703,-1.89160232322706,"s2_bcGOUU","Tumor"
0.014126029259695,-2.13376240509046,"s2_bcBYKU","Tumor"
5.35802408719732,-0.696365878753794,"s2_bcIJMA","Tumor"
-0.297829541914927,2.85954774839388,"s2_bcFCVB","Tumor"
3.43665524984075,-0.128884599380625,"s2_bcHVFF","Tumor"
3.06256481672002,4.29936928970324,"s2_bcBUXY","Tumor"
-1.98694470857905,5.64173526985155,"s2_bcFOWX","Tumor"
-0.147470268958078,3.17775840980517,"s2_bcBPTF","Tumor"
3.48301836515142,0.380112364120352,"s2_bcGRER","Tumor"
3.00238188768102,-0.108811423950327,"s2_bcBSEE","Tumor"
0.5731569495268,-0.0711536862183935,"s2_bcIDZC","Tumor"
0.0301240351266994,0.439825727767813,"s2_bcHDXF","Tumor"
-0.320444140189158,3.78303046447741,"s2_bcDLQH","Tumor"
-1.36641148065852,-3.03749232070936,"s2_bcCGGO","Tumor"
4.98565527463628,-0.492593333892954,"s2_bcEBKJ","Tumor"
0.601539519078268,1.08230169040667,"s2_bcFOJS","Tumor"
1.6436214711733,5.02781863433825,"s2_bcCMPG","Tumor"
1.39047115708066,3.32613022548662,"s2_bcFFIB","Tumor"
-1.97260526155757,2.48552222473131,"s2_bcIEFT","Tumor"
-12.6839189860754,7.72560067398058,"s2_bcDBXV","Fibroblast"
-0.299990210288035,-3.28245072143568,"s2_bcAEGZ","Tumor"
1.63563546205236,-0.0733325936128026,"s2_bcEIJE","Tumor"
-4.27040151094721,1.72782881481157,"s2_bcCYCD","Tumor"
-0.0736233327321874,-1.72305731552137,"s2_bcFTGG","Tumor"
-12.6100902888708,1.74294860584246,"s2_bcDBCL","Endothelial"
-1.41916230654048,3.3716114304732,"s2_bcIATT","Tumor"
-0.592568430655466,5.31668539268481,"s2_bcHRLK","Tumor"
-1.42863133882807,4.37283368331896,"s2_bcGEHG","Tumor"
0.928910445816053,-0.71825198905958,"s2_bcFWUX","Tumor"
-1.19884899591731,-3.03320936935438,"s2_bcCDJK","Tumor"
2.27380057836248,1.66316772920595,"s2_bcFODO","Tumor"
0.119952526337637,6.17394776565539,"s2_bcFCXM","Tumor"
0.977870274729265,3.73938055259691,"s2_bcECRV","Tumor"
-4.29683545564936,1.97919646573769,"s2_bcGNHQ","Tumor"
0.0480792191095485,3.21356673461901,"s2_bcACCM","Tumor"
-0.538751635306345,-3.52491812484754,"s2_bcAIXL","Tumor"
1.92226096654607,0.64029772502886,"s2_bcIDTZ","Tumor"
1.2960878279276,5.01914496643053,"s2_bcGUIS","Tumor"
1.08092697749211,4.83279080612169,"s2_bcDYEV","Tumor"
3.8132667210169,0.104086234397756,"s2_bcBVYY","Tumor"
0.897740338391794,1.97729697001682,"s2_bcDVKC","Tumor"
-0.427551660292612,5.93317575675951,"s2_bcDWJI","Tumor"
2.86699530149175,-3.84080796020521,"s2_bcEYTY","Tumor"
4.08267375493719,-0.806421563797129,"s2_bcFYGE","Tumor"
4.11166259313299,3.20894797069536,"s2_bcDRXI","Tumor"
-4.32913640474604,2.14124362093912,"s2_bcDLJL","Tumor"
1.1474041160412,4.5808844111632,"s2_bcEOMB","Tumor"
2.77221902871801,-0.333755061798227,"s2_bcDMYC","Tumor"
0.430500891453756,1.15312118751513,"s2_bcHSCD","Tumor"
-0.625873241179453,-3.00746540802015,"s2_bcEQEO","Tumor"
4.9355115559168,-0.0405445553590185,"s2_bcCEGL","Tumor"
-0.183888110869394,5.42204923851,"s2_bcEQJJ","Tumor"
0.209058251626028,5.52337236625658,"s2_bcCRFX","Tumor"
1.84754576945974,1.65140582544314,"s2_bcHRGY","Tumor"
-1.79450109934138,3.52230103237139,"s2_bcIDVS","Tumor"
3.64872213864995,-0.0829937912751562,"s2_bcAORO","Tumor"
-0.712457928412424,4.15931768638598,"s2_bcIDKJ","Tumor"
-0.0751149985723363,1.75289066059099,"s2_bcGFHF","Tumor"
0.576904025322927,4.88404793960558,"s2_bcGJYZ","Tumor"
-1.5610385272436,5.74220438224779,"s2_bcGYRL","Tumor"
3.46836682820989,4.62488694412218,"s2_bcBIZX","Tumor"
3.09254333043767,4.49107547027575,"s2_bcGRFT","Tumor"
-0.623947653525339,-1.05922250526441,"s2_bcELBG","Tumor"
0.92598370874597,6.04114480239855,"s2_bcBHTL","Tumor"
2.86157306695653,4.26918025238024,"s2_bcGBSF","Tumor"
1.27813431287481,1.1801138661574,"s2_bcFCSJ","Tumor"
2.4091375734873,2.75985290033327,"s2_bcGXBU","Tumor"
-1.17179826235102,-2.70680050628675,"s2_bcGRGE","Tumor"
4.62317916417791,-0.836418435745371,"s2_bcFXOO","Tumor"
-12.3113613459997,6.62392039520251,"s2_bcEKPQ","Fibroblast"
-0.890590104811655,5.19511838180529,"s2_bcHNEW","Tumor"
2.7250760462351,0.310017063445913,"s2_bcBCHO","Tumor"
3.21521278882696,3.70470793468462,"s2_bcHTQH","Tumor"
-0.960418138258921,-2.19487099426283,"s2_bcFDMQ","Tumor"
2.11379798913671,2.46945835573183,"s2_bcAAPB","Tumor"
-1.14476517175959,-2.77266649978651,"s2_bcGVWI","Tumor"
1.59373274112417,-1.16067557113661,"s2_bcIHJO","Tumor"
-0.1634292933874,5.25549717170702,"s2_bcHSJN","Tumor"
0.503219988591207,-10.4091492153932,"s2_bcCJUN","Immune"
-1.43212130998896,0.76358087284075,"s2_bcCNTS","Tumor"
-0.113335523360239,0.449315621681082,"s2_bcIJAG","Tumor"
1.33785044813825,4.54935569984423,"s2_bcGRHZ","Tumor"
2.07489785218908,3.70403309089647,"s2_bcDQKA","Tumor"
-1.68645289873408,1.48430897218691,"s2_bcIDQZ","Tumor"
0.616746422297491,6.27246947509752,"s2_bcAECD","Tumor"
0.714735027796759,1.81796730977999,"s2_bcAZRU","Tumor"
1.38950514460279,1.65206919533716,"s2_bcGWDP","Tumor"
0.41514303947164,5.62252397758471,"s2_bcHDRK","Tumor"
1.45422863627149,-1.6887598492433,"s2_bcHDEG","Tumor"
0.999507880232467,3.43555648548113,"s2_bcCPDC","Tumor"
-0.907104644530283,-2.79248432891859,"s2_bcDUQF","Tumor"
-0.102031860106455,5.25551409942614,"s2_bcEZGF","Tumor"
1.50808253551198,0.377899958915579,"s2_bcBPMT","Tumor"
-1.64487126802729,-11.5239048458864,"s2_bcANYQ","Immune"
0.73039361501409,2.83791096431719,"s2_bcFFEG","Tumor"
-4.26647094225215,2.07209219706761,"s2_bcHHAB","Tumor"
-1.83077720140742,3.02596028072344,"s2_bcFUKV","Tumor"
3.35551997686101,0.0207812331389063,"s2_bcHQPK","Tumor"
-0.357872638457285,3.45677454692827,"s2_bcADIK","Tumor"
-4.1052451465063,3.4727346442412,"s2_bcFMYE","Tumor"
0.124413457161917,-1.66623930709852,"s2_bcHDMV","Tumor"
-3.44946673845576,4.20489568931566,"s2_bcFWQB","Tumor"
0.483401921040548,4.75468106491076,"s2_bcHRFZ","Tumor"
2.79404815698339,2.51874925119387,"s2_bcHQAQ","Tumor"
1.39409547711088,1.95948352960454,"s2_bcECXG","Tumor"
3.32305141950323,4.19498844367968,"s2_bcBQJO","Tumor"
-12.4106417033605,6.57339186889635,"s2_bcAVOV","Fibroblast"
1.9439897801943,5.98225422126757,"s2_bcAWLS","Tumor"
0.372108009106649,5.18448109848009,"s2_bcCGQX","Tumor"
0.355650391823782,5.42637295944201,"s2_bcEUFA","Tumor"
0.418296542412771,5.15222044212328,"s2_bcGWGK","Tumor"
-0.836306724303232,3.70287568790423,"s2_bcFPLE","Tumor"
0.0837433602876796,1.31794132215487,"s2_bcHSIM","Tumor"
-2.26978662943171,5.21801586372362,"s2_bcDHTS","Tumor"
-0.561259302847849,-2.74113087432875,"s2_bcFHRB","Tumor"
0.939564008659853,2.59243227464663,"s2_bcAEGN","Tumor"
0.163679209000601,0.423258735961782,"s2_bcICSZ","Tumor"
1.85818162227346,5.08641691429125,"s2_bcFOED","Tumor"
3.33519336248113,-0.0732326962281591,"s2_bcDHTC","Tumor"
1.10435478801204,2.24285958630549,"s2_bcBMJY","Tumor"
-0.0303207967214452,-2.2149501301576,"s2_bcCQMD","Tumor"
1.6821312573023,1.75588136834608,"s2_bcHUUK","Tumor"
-0.213341150038706,0.0459069750975245,"s2_bcDHNG","Tumor"
1.53817918563558,-0.47936301010145,"s2_bcFQXT","Tumor"
-1.37044409250544,3.87769491893755,"s2_bcGFFH","Tumor"
-0.068170342200266,5.25531335098253,"s2_bcFRIE","Tumor"
1.92292907500936,3.98571236354815,"s2_bcASHQ","Tumor"
1.64670750165655,-0.103154704742563,"s2_bcHOAL","Tumor"
-3.54698232149409,3.87742920143114,"s2_bcBJBV","Tumor"
2.59554966951085,3.00466938240038,"s2_bcGBUT","Tumor"
0.934227746374144,3.40566690189348,"s2_bcAKCQ","Tumor"
-0.386544022315012,-3.16947989242567,"s2_bcCUKO","Tumor"
-0.810854110472666,-1.53396754043592,"s2_bcHSYT","Tumor"
1.71132298970891,5.12748618347155,"s2_bcGDLE","Tumor"
0.589716460949911,4.92633028251635,"s2_bcFCVC","Tumor"
0.33891388440801,4.33825726730334,"s2_bcEPPW","Tumor"
3.33531400228216,3.8705846808623,"s2_bcBTUQ","Tumor"
1.64829578662588,3.13451690895067,"s2_bcDZBY","Tumor"
-12.5211344096594,1.61874197346674,"s2_bcEUUL","Endothelial"
-0.87428191637324,-2.79610256927503,"s2_bcAOEC","Tumor"
-1.19732931589411,-2.50825361984266,"s2_bcAAYG","Tumor"
2.94042703176214,0.104003979987966,"s2_bcIDRZ","Tumor"
0.935184833056463,1.42131407482134,"s2_bcFRCV","Tumor"
4.79153462911321,-1.00999455230726,"s2_bcDLAY","Tumor"
3.07164117360784,3.0118861935805,"s2_bcHEMN","Tumor"
1.54082223439886,1.18715937358843,"s2_bcIKBF","Tumor"
-0.564937743895517,2.2841631613444,"s2_bcBBSU","Tumor"
-0.928665194266306,2.89729000551211,"s2_bcAKUP","Tumor"
-3.64597991442011,3.51373954040514,"s2_bcHEVI","Tumor"
-0.55362955068873,4.40908594352709,"s2_bcHGOF","Tumor"
0.411709215886129,0.763051464385855,"s2_bcIEYG","Tumor"
-4.3694200847082,2.9603901050757,"s2_bcCTAX","Tumor"
-1.30525735353755,3.99847944004046,"s2_bcGXTB","Tumor"
0.964134876079096,0.720339729614126,"s2_bcCHLF","Tumor"
3.42500516439153,0.315136387176382,"s2_bcCABV","Tumor"
0.460522141701712,1.05711217147814,"s2_bcAZIY","Tumor"
1.77195462251378,-0.135647819213999,"s2_bcBNDG","Tumor"
3.33158608937932,4.71699376327502,"s2_bcIEIF","Tumor"
0.878860783226026,4.71465058547961,"s2_bcHVJJ","Tumor"
-3.14319470857905,4.30824537498461,"s2_bcACBK","Tumor"
-14.0784941050939,5.11464162094103,"s2_bcCJTA","Fibroblast"
1.02166542632161,1.71888674718844,"s2_bcBBXA","Tumor"
-2.22980884050654,4.49672861320482,"s2_bcIAOM","Tumor"
-0.293675813429819,3.40449364406573,"s2_bcHXBE","Tumor"
-0.0468415353231297,5.19421286804186,"s2_bcBNKA","Tumor"
3.51545664334966,-0.0975037075806982,"s2_bcEDFF","Tumor"
2.654121246583,5.32276649696337,"s2_bcFMOR","Tumor"
2.61831518674566,1.97596691658305,"s2_bcHFFQ","Tumor"
0.449346628434194,0.654348566360342,"s2_bcDQUG","Tumor"
5.55651899839116,-0.655381009750498,"s2_bcGQEM","Tumor"
0.159538057095541,5.74183030349718,"s2_bcDSQB","Tumor"
0.953109067327513,1.73968909604059,"s2_bcHWBF","Tumor"
2.75513943696691,5.25549645645128,"s2_bcFXSS","Tumor"
1.87993201280309,-3.7236719586183,"s2_bcIEGK","Tumor"
-0.977553877585398,5.87505836708056,"s2_bcCWVY","Tumor"
-4.20909408067988,1.90791433972822,"s2_bcDNPH","Tumor"
1.72358825469686,4.30444069129931,"s2_bcAYVZ","Tumor"
3.50438806081487,0.400015785522329,"s2_bcHCIE","Tumor"
-1.66269067262934,2.21072329504,"s2_bcHVJO","Tumor"
-1.67219999765681,4.53331990463244,"s2_bcFMYC","Tumor"
-1.14217523073481,4.19000716430651,"s2_bcHALK","Tumor"
-0.87695935701655,4.17030592185961,"s2_bcCMTL","Tumor"
-0.182544979804026,-2.63324551361097,"s2_bcGLWQ","Tumor"
-0.842580113165842,-3.24737648742689,"s2_bcBNES","Tumor"
-2.30738452410029,5.0974232695769,"s2_bcDMRN","Tumor"
-3.26802352403926,2.89197964889513,"s2_bcBAOH","Tumor"
-1.71023252939509,3.79038424713122,"s2_bcHRPP","Tumor"
0.890927177316679,2.98914845211016,"s2_bcIIKZ","Tumor"
2.3343449499674,-0.354057357483042,"s2_bcFAMB","Tumor"
2.82165404821111,4.14908189994799,"s2_bcFCYV","Tumor"
0.290556159264578,4.94011039955126,"s2_bcHWVF","Tumor"
0.808909576780332,0.271547391242849,"s2_bcGJBI","Tumor"
3.17311665082647,0.0131449244688624,"s2_bcFPXR","Tumor"
0.533795651442541,0.862507655448782,"s2_bcEVZF","Tumor"
2.63620957399084,0.00747521144853769,"s2_bcHRQX","Tumor"
-1.11903098558711,5.5388226054381,"s2_bcIHDO","Tumor"
2.73751541639043,0.324819400138723,"s2_bcFOZV","Tumor"
0.907971781141294,2.97321851474749,"s2_bcHQOW","Tumor"
-0.0860321853093968,5.8998221896361,"s2_bcERSU","Tumor"
0.447838869339956,0.133001997299063,"s2_bcCWWQ","Tumor"
1.61978044772817,1.85786114556299,"s2_bcAJOQ","Tumor"
2.03895744348241,1.75219581944452,"s2_bcDRTD","Tumor"
3.33768340612127,0.56702358943926,"s2_bcDOTJ","Tumor"
-0.754809293501841,-3.17931895034803,"s2_bcCQHR","Tumor"
2.43014558816625,5.15726680976855,"s2_bcFGWI","Tumor"
3.92646428609563,4.02685208541857,"s2_bcAICD","Tumor"
-0.951050553076731,-1.74852280395521,"s2_bcFRPQ","Tumor"
3.5579595234461,-0.855430886917246,"s2_bcBRCE","Tumor"
-1.46008518671321,-2.55871634262098,"s2_bcFJFE","Tumor"
1.38048252130224,2.10602947992788,"s2_bcCFMM","Tumor"
-0.178430948012339,-2.29923157470716,"s2_bcGQWC","Tumor"
-0.290977272742258,1.14263065082537,"s2_bcFDMP","Tumor"
3.87350794339849,-0.552309796981943,"s2_bcAIET","Tumor"
-0.777600321524607,2.6306491635512,"s2_bcCNRY","Tumor"
1.09413922990037,2.27441422564493,"s2_bcHFJH","Tumor"
-1.15011146997737,-3.07712988632215,"s2_bcHSMA","Tumor"
-1.20944789385127,5.13533253890978,"s2_bcHTBW","Tumor"
1.76887049937917,-0.294896409683359,"s2_bcHHGF","Tumor"
3.52668592000677,0.0548054717253321,"s2_bcDIUS","Tumor"
4.473257508523,-1.05533294456495,"s2_bcGJZD","Tumor"
1.85477336908056,5.27451272232043,"s2_bcFCTX","Tumor"
2.60476669336034,4.59762902481066,"s2_bcHEUE","Tumor"
-2.29245475267695,1.73211680275904,"s2_bcAUIP","Tumor"
3.2996518280573,4.24902649147021,"s2_bcBTGE","Tumor"
1.40826519990636,3.55567116958605,"s2_bcHLYK","Tumor"
-1.56006911730097,2.14370837730871,"s2_bcAZYM","Tumor"
1.59286060596181,1.21582843286501,"s2_bcHEMH","Tumor"
4.56643744970037,-0.821477935485972,"s2_bcEHOH","Tumor"
3.67451759839727,4.09160919410692,"s2_bcDYAL","Tumor"
1.62148579621984,1.11454881650912,"s2_bcIDIA","Tumor"
0.791227337367071,-0.158813998870981,"s2_bcBPWQ","Tumor"
1.25241718853189,1.50380448920237,"s2_bcBHWU","Tumor"
-0.500286731474863,-2.52563814895643,"s2_bcAFZK","Tumor"
-0.0793617103032933,1.76653356773363,"s2_bcHBYY","Tumor"
0.574248757607473,4.7270595572661,"s2_bcICQO","Tumor"
3.89936825299932,3.28639240486132,"s2_bcEBGF","Tumor"
-0.845107946150766,5.9111792586516,"s2_bcANIZ","Tumor"
0.383837309128775,5.88930196983324,"s2_bcHJWG","Tumor"
1.85509088302328,5.33325858337389,"s2_bcHVDH","Tumor"
0.284148779160513,0.775038435287344,"s2_bcDQAY","Tumor"
-0.666488799803721,3.951341583557,"s2_bcCJXS","Tumor"
0.611150380618109,5.61871905548083,"s2_bcAZPM","Tumor"
-1.95574811434077,2.82329679948794,"s2_bcCLQJ","Tumor"
-0.933006915801035,3.23107869846331,"s2_bcGKTG","Tumor"
0.170751657731069,3.93552656394945,"s2_bcBBTK","Tumor"
-12.5188179347448,6.72256369811999,"s2_bcFSDO","Fibroblast"
2.74659451509191,3.78224868995653,"s2_bcHWHZ","Tumor"
-0.224931034796702,2.69842637998568,"s2_bcADKB","Tumor"
4.83012458348943,-0.863330886535776,"s2_bcHFIB","Tumor"
0.550248828179373,-11.0163441159059,"s2_bcCADZ","Immune"
2.11305662656499,3.67841847164141,"s2_bcFCHG","Tumor"
-4.25129893755244,3.36382086498247,"s2_bcCQGR","Tumor"
1.12492300981952,1.6764859698485,"s2_bcDBHU","Tumor"
-0.209932956450449,-3.52747874038709,"s2_bcELJD","Tumor"
0.736083206183447,0.402852847404348,"s2_bcDDWM","Tumor"
3.70915648008062,-0.229033277206553,"s2_bcEYUH","Tumor"
1.23871607745363,-0.5897596337129,"s2_bcHGWW","Tumor"
5.01884600187017,0.0669164202879542,"s2_bcGHBD","Tumor"
1.45840215349866,6.45041604263293,"s2_bcGBKR","Tumor"
1.30418011213018,-0.202943132095469,"s2_bcHVQV","Tumor"
4.3739185001917,-0.799233005218638,"s2_bcEKVA","Tumor"
1.98584058547689,-1.53158931510938,"s2_bcFRBC","Tumor"
1.17398331726266,0.899425222701895,"s2_bcCHKA","Tumor"
0.912599977499975,-1.33389143722547,"s2_bcHZTL","Tumor"
-1.01352742647456,-3.34614710586561,"s2_bcAGDG","Tumor"
-3.35607245897578,1.46334750873552,"s2_bcCNUU","Tumor"
3.16150542760564,0.233919455833303,"s2_bcGXKV","Tumor"
1.34383925462438,2.09734520984398,"s2_bcBXTF","Tumor"
1.45525285268499,3.13683111888872,"s2_bcBNWA","Tumor"
-0.468506130927073,5.46570224983202,"s2_bcGPHT","Tumor"
-12.6819086406164,1.82692916614519,"s2_bcHCYF","Endothelial"
-0.329342398398386,4.03403039199816,"s2_bcCLLG","Tumor"
2.9134921696253,1.35056455356585,"s2_bcFXOU","Tumor"
-2.206514391654,2.06770520580517,"s2_bcGQST","Tumor"
